id;cod_sucursal;num_apolce;cod_cobertura;dat_inicio_vigencia_apolice;dat_fim_vigencia_apolice;dat_inicio_vigencia_documento;dat_fim_vigencia_documento;num_cep;complemento_cep;cod_tipo_seguro;des_tipo_seguro;cod_congenere;cod_modalidade;des_modalidade;cod_grau_risco;des_grau_risco;flg_condominio_horizontal;vlr_maximo_lmi;vlr_score_serasa;qtdsin;ind_vert1;uf;ibgregmac;ibgregmso;ibgregmic;rndpcap_str;indvert_str;densidemo_mun;qtdemp_mun;indvlr;tmpapl;exp;lmiexp;apltratada;cobdes;FAIXA_SCORE_SERASA;BASAL;PARSEV;par_tpseg;par_mdl;par_restip;par_regmso;par_regmic;par_regmac;par_indvert_str;par_uf;par_renda_alta;par_no_arvore;par_chorizontal;par_coef_X_qtdemp_mun;par_ind_vert1;par_ultimo_ano_modelagem;premio_estimado;lmi_exc;premio_exc;premio_estimado_reset;premio_seguranca
310;51;155;64;30/09/2021 00:00;30/09/2023 00:00;30/09/2021 00:00;30/09/2023 00:00;1331;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;724;;0.9266;SP;3;3810;381007;4476.65;0.2825;7782.7236;565893;;730;0.167123288;835.6164384;51155;64-Vendaval;(686.0, 821.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
318;51;158;64;04/10/2021 00:00;04/10/2023 00:00;04/10/2021 00:00;04/10/2023 00:00;2710;70;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;910;;-3;SP;3;3810;381007;947.85;0.2825;7782.7236;565893;;730;0.17260274;1035.616438;51158;64-Vendaval;(894.0, 915.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.01692286;4.754230715
323;51;162;64;04/10/2021 00:00;04/10/2023 00:00;18/11/2021 00:00;04/10/2023 00:00;17800;0;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;594;;0.0212;SP;3;3812;381201;-3;0.0212;84.7687;1907;;730;0.17260274;1035.616438;51162;64-Vendaval;(484.0, 686.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.01692286;4.754230715
329;51;168;64;04/10/2021 00:00;04/10/2023 00:00;04/10/2021 00:00;04/10/2023 00:00;1552;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;846;;0.5197;SP;3;3810;381007;2051.77;0.2825;7782.7236;565893;;730;0.17260274;863.0136986;51168;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
335;51;179;64;05/10/2021 00:00;05/10/2023 00:00;05/10/2021 00:00;05/10/2023 00:00;4152;40;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;3000;934;;0.0998;SP;3;3810;381007;1630.42;0.2825;7782.7236;565893;;730;0.173972603;521.9178082;51179;64-Vendaval;(929.0, 950.0];4.257353446;-2.275877579;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.764371014;2.441092753
342;51;195;64;07/10/2021 00:00;07/10/2023 00:00;07/10/2021 00:00;23/08/2023 03:49;7096;110;4;CANCELAMENTO;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;770;;0.029;SP;3;3810;381002;1462.12;0.1184;4127.7037;30902;;730;0.176712329;1060.273973;51195;64-Vendaval;(686.0, 821.0];4.257353446;-1.609288469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.12667673;3.531669183
351;51;197;64;07/10/2021 00:00;07/10/2023 00:00;07/10/2021 00:00;28/07/2023 00:00;29102;10;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;877;;0.8005;ES;3;3201;320104;519.28;0.3099;2128.3821;14063;;730;0.176712329;883.5616438;51197;64-Vendaval;(867.0, 894.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
360;51;204;64;08/10/2021 00:00;08/10/2023 00:00;08/10/2021 00:00;08/10/2023 00:00;4717;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.5333;SP;3;3810;381007;3811.81;0.2825;7782.7236;565893;;730;0.178082192;890.4109589;51204;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
365;99;212;64;10/06/2021 00:00;10/06/2024 00:00;10/06/2021 00:00;10/06/2024 00:00;2313;1;2;RENOVACAO NA CIA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;10000;923;;0.0089;SP;3;3810;381007;1099.31;0.2825;7782.7236;565893;;1096;0.333941606;3339.416058;99212;64-Vendaval;(915.0, 929.0];4.257353446;-1.246549488;0;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;25.57581657;6.393954142
370;51;216;64;08/10/2021 00:00;08/10/2023 00:00;08/10/2021 00:00;08/10/2023 00:00;11075;400;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;882;;0.8317;SP;3;3810;381006;1160.36;0.6309;1543.4852;22570;;730;0.178082192;890.4109589;51216;64-Vendaval;(867.0, 894.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
375;51;222;64;10/10/2021 00:00;10/10/2023 00:00;10/10/2021 00:00;10/10/2023 00:00;1311;200;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;678;;0.9563;SP;3;3810;381007;5922.13;0.2825;7782.7236;565893;;730;0.180821918;904.109589;51222;64-Vendaval;(484.0, 686.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
380;51;223;64;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;27/07/2023 02:35;12093;630;4;CANCELAMENTO;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;6000;248;;-3;SP;3;3815;381506;460.52;0.0798;477.2442;8740;;730;0.182191781;1093.150685;51223;64-Vendaval;(236.0, 484.0];4.257353446;-1.609288469;0;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;17.79483521;4.448708803
388;51;226;64;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;11/10/2023 00:00;12221;150;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;240;;0.0968;SP;3;3815;381506;844.64;0.1759;617.8879;21957;;730;0.182191781;910.9589041;51226;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
394;51;227;64;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;11/10/2023 00:00;22770;480;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;6000;861;;0.0696;RJ;3;3301;330101;2373.04;0.3762;5104.9533;192065;;730;0.182191781;1093.150685;51227;64-Vendaval;(821.0, 867.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;23.95489151;5.988722878
399;51;230;64;11/10/2021 00:00;11/10/2023 00:00;11/10/2021 00:00;11/10/2023 00:00;20271;90;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;932;;0.9104;RJ;3;3301;330101;2584.19;0.3762;5104.9533;192065;;730;0.182191781;910.9589041;51230;64-Vendaval;(929.0, 950.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
404;51;235;64;13/10/2021 00:00;13/10/2024 00:00;13/10/2021 00:00;13/10/2024 00:00;1141;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;854;;0.0116;SP;3;3810;381007;1205.24;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51235;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
409;51;237;64;13/10/2021 00:00;13/10/2023 00:00;13/10/2021 00:00;13/10/2023 00:00;5036;110;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.5083;SP;3;3810;381007;1622.88;0.2825;7782.7236;565893;;730;0.184931507;924.6575342;51237;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
414;51;240;64;13/10/2021 00:00;13/10/2023 00:00;13/10/2021 00:00;13/10/2023 00:00;4202;21;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;851;;0.5965;SP;3;3810;381007;1979.03;0.2825;7782.7236;565893;;730;0.184931507;924.6575342;51240;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
429;51;278;64;07/11/2021 00:00;07/11/2023 00:00;07/11/2021 00:00;07/11/2023 00:00;3113;10;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.4365;SP;3;3810;381007;2808.86;0.2825;7782.7236;565893;;730;0.219178082;1095.890411;51278;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
437;51;287;64;08/11/2021 00:00;08/11/2023 00:00;08/11/2021 00:00;08/11/2023 00:00;22750;8;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.6537;RJ;3;3301;330101;1134.69;0.3762;5104.9533;192065;;730;0.220547945;1102.739726;51287;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
449;51;298;64;08/11/2021 00:00;08/11/2023 00:00;08/11/2021 00:00;08/11/2023 00:00;17047;202;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;450;;-3;SP;3;3504;350402;-3;0.1216;539.9319;14111;;730;0.220547945;1102.739726;51298;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
462;51;304;64;11/11/2021 00:00;11/11/2023 00:00;11/11/2021 00:00;11/11/2023 00:00;13087;570;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.3695;SP;3;3505;350502;2644.5;0.2441;1447.6141;49753;;730;0.224657534;1123.287671;51304;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
467;51;313;64;12/11/2021 00:00;12/11/2023 00:00;12/11/2021 00:00;12/11/2023 00:00;5525;80;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;-1;;0.1247;SP;3;3810;381007;735.67;0.2825;7782.7236;565893;;730;0.226027397;1130.136986;51313;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
473;51;315;64;12/11/2021 00:00;12/11/2024 00:00;12/11/2021 00:00;12/11/2024 00:00;3155;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;639;;0.3483;SP;3;3810;381007;916.69;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51315;64-Vendaval;(484.0, 686.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
488;51;319;64;13/11/2021 00:00;13/11/2023 00:00;13/11/2021 00:00;13/11/2023 00:00;60810;50;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;407;;0.6852;CE;2;2303;230301;3987.86;0.1776;8195.972;60799;;730;0.22739726;1136.986301;51319;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
493;51;321;64;15/11/2021 00:00;15/11/2024 00:00;15/11/2021 00:00;15/11/2024 00:00;22210;30;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;858;;0.9237;RJ;3;3301;330101;4922.96;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51321;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
499;51;324;64;20/11/2021 00:00;20/11/2024 00:00;20/11/2021 00:00;20/11/2024 00:00;6351;40;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;25000;919;;0;SP;3;3810;381005;5308.65;0.1454;11144.9429;5988;;1096;0.333941606;8348.540146;51324;64-Vendaval;(915.0, 929.0];4.257353446;-0.78838712;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;54.4386234;13.60965585
503;51;325;64;16/11/2021 00:00;16/11/2023 00:00;18/11/2021 00:00;16/11/2023 00:00;9070;580;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;9316.19;-1;;0.3262;SP;3;3810;381007;1815.77;0.1776;4038.887;25376;;730;0.231506849;2156.761795;51325;64-Vendaval;(-1.001, 236.0];4.257353446;-1.291487943;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.13119433;6.532798582
516;51;335;64;16/11/2021 00:00;16/11/2023 00:00;16/11/2021 00:00;16/11/2023 00:00;83181;0;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;583;;-3;PR;4;4105;410502;-3;-3;-3;-3;;730;0.231506849;1389.041096;51335;64-Vendaval;(484.0, 686.0];4.257353446;-1.609288469;0.297264283;0;0;1.292065746;0;0;0;0;0;0;0;0;0;0;0;0;0;69.22728004;17.30682001
520;51;339;64;17/11/2021 00:00;17/11/2023 00:00;17/11/2021 00:00;17/11/2023 00:00;78068;410;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;648;;0.0386;MT;5;5101;510103;1031.87;0.1233;144.4152;20399;;730;0.232876712;1397.260274;51339;64-Vendaval;(484.0, 686.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.01692286;4.754230715
536;51;351;64;18/11/2021 00:00;18/11/2023 00:00;18/11/2021 00:00;18/11/2023 00:00;26255;570;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;923;;0.0754;RJ;3;3301;330101;1372.96;0.0553;1441.1459;9393;;730;0.234246575;1171.232877;51351;64-Vendaval;(915.0, 929.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
545;51;358;64;19/11/2021 00:00;19/11/2023 00:00;19/11/2021 00:00;19/11/2023 00:00;28950;0;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;6000;867;;0.0106;RJ;3;3305;330501;-3;0.0105;437.9712;1738;;730;0.235616438;1413.69863;51358;64-Vendaval;(821.0, 867.0];4.257353446;-1.609288469;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;23.95489151;5.988722878
554;51;362;64;19/11/2021 00:00;19/11/2023 00:00;19/11/2021 00:00;19/11/2023 00:00;88101;100;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;933;;0.75;SC;4;4204;420403;1766.07;0.3424;1989.2167;10623;;730;0.235616438;1178.082192;51362;64-Vendaval;(929.0, 950.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
559;51;365;64;19/11/2021 00:00;19/11/2023 00:00;22/02/2022 00:00;19/11/2023 00:00;32419;462;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;20000;923;;-3;MG;3;3104;310401;-3;-3;2345.5935;1640;;730;0.235616438;4712.328767;51365;64-Vendaval;(915.0, 929.0];4.257353446;-0.881443596;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.37669456;9.84417364
564;51;368;64;20/11/2021 00:00;20/11/2024 00:00;20/11/2021 00:00;20/11/2024 00:00;35410;0;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;15000;944;;-3;MG;3;3104;310406;-3;-3;-3;-3;;1096;0.333941606;5009.124088;51368;64-Vendaval;(929.0, 950.0];4.257353446;-1.017803395;0.297264283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.3572938;8.589323449
570;51;371;64;08/09/2021 00:00;08/09/2023 00:00;01/01/2023 00:00;08/09/2023 00:00;6543;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;2;20000;894;;0.7263;SP;3;3810;381005;5575.74;0.0701;681.8557;11913;;730;0.136986301;2739.726027;51371;64-Vendaval;(867.0, 894.0];4.257353446;-0.881443596;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.49916329;2.624790824
574;51;375;64;22/11/2021 00:00;22/11/2023 00:00;22/11/2021 00:00;22/11/2023 00:00;1530;10;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;859;;0.7072;SP;3;3810;381007;2687.38;0.2825;7782.7236;565893;;730;0.239726027;1198.630137;51375;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
585;51;377;64;22/11/2021 00:00;22/11/2024 00:00;22/11/2021 00:00;22/11/2024 00:00;5014;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;893;;0.942;SP;3;3810;381007;4319.69;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51377;64-Vendaval;(867.0, 894.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
590;51;379;64;22/11/2021 00:00;22/11/2023 00:00;22/11/2021 00:00;22/11/2023 00:00;2021;30;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;861;;0.7672;SP;3;3810;381007;3461.77;0.2825;7782.7236;565893;;730;0.239726027;1198.630137;51379;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
595;51;380;64;22/11/2021 00:00;22/11/2023 00:00;22/11/2021 00:00;22/11/2023 00:00;4022;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;916;;0.7805;SP;3;3810;381007;320.46;0.2825;7782.7236;565893;;730;0.239726027;1198.630137;51380;64-Vendaval;(915.0, 929.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
600;51;384;64;23/11/2021 00:00;23/11/2024 00:00;23/11/2021 00:00;23/11/2024 00:00;26130;230;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;916;;0.1338;RJ;3;3301;330101;761.38;0.0191;5992.325;3780;;1096;0.333941606;1669.708029;51384;64-Vendaval;(915.0, 929.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
605;51;386;64;23/11/2021 00:00;23/11/2023 00:00;23/11/2021 00:00;23/11/2023 00:00;82930;450;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;808;;0.0021;PR;4;4105;410502;795.94;0.2656;4326.7951;103192;;730;0.24109589;1446.575342;51386;64-Vendaval;(686.0, 821.0];4.257353446;-1.609288469;0.297264283;0;0;1.292065746;0;0;0;0;0;0;0;0;0;0;0;0;0;69.22728004;17.30682001
609;51;392;64;23/11/2021 00:00;23/11/2024 00:00;23/11/2021 00:00;17/11/2023 04:20;13421;739;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;2;6000;58;;-3;SP;3;3811;381102;1931.92;0.113;283.1404;16184;;1096;0.333941606;2003.649635;51392;64-Vendaval;(-1.001, 236.0];4.257353446;-1.609288469;0.297264283;0;0;0.756138901;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5067311;10.12668277
619;51;399;64;24/11/2021 00:00;24/11/2023 00:00;24/11/2021 00:00;24/11/2023 00:00;71680;350;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;10000;856;;0;DF;5;5301;530101;4471.46;0.2565;489.9215;92951;;730;0.242465753;2424.657534;51399;64-Vendaval;(821.0, 867.0];4.257353446;-1.246549488;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;34.42942314;8.607355785
628;51;408;64;26/11/2021 00:00;26/11/2023 00:00;26/11/2021 00:00;26/11/2023 00:00;4078;10;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;20000;820;;0.9449;SP;3;3810;381007;4170.05;0.2825;7782.7236;565893;;730;0.245205479;4904.109589;51408;64-Vendaval;(686.0, 821.0];4.257353446;-0.881443596;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;4.580853513;1.145213378
633;51;409;64;26/11/2021 00:00;26/11/2023 00:00;26/11/2021 00:00;26/11/2023 00:00;20775;0;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;432;;0.7916;RJ;3;3301;330101;1590.53;0.3762;5104.9533;192065;;730;0.245205479;1226.027397;51409;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
637;51;410;64;26/11/2021 00:00;26/11/2023 00:00;20/12/2021 00:00;26/11/2023 00:00;13107;110;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;3000;885;;0;SP;3;3505;350502;2110.39;0.2441;1447.6141;49753;;730;0.245205479;735.6164384;51410;64-Vendaval;(867.0, 894.0];4.257353446;-2.275877579;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;12.29980529;3.074951321
641;51;411;64;26/11/2021 00:00;26/11/2024 00:00;26/11/2021 00:00;26/11/2024 00:00;20710;350;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;884;;0.7569;RJ;3;3301;330101;2076.46;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51411;64-Vendaval;(867.0, 894.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
646;51;412;64;26/11/2021 00:00;26/11/2023 00:00;26/11/2021 00:00;26/11/2023 00:00;1419;1;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;606;;0.9548;SP;3;3810;381007;4145.08;0.2825;7782.7236;565893;;730;0.245205479;1226.027397;51412;64-Vendaval;(484.0, 686.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
651;51;414;64;26/11/2021 00:00;26/11/2023 00:00;26/11/2021 00:00;26/11/2023 00:00;20560;25;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;854;;-3;RJ;3;3301;330101;3215.13;0.3762;5104.9533;192065;;730;0.245205479;1226.027397;51414;64-Vendaval;(821.0, 867.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
656;51;415;64;24/11/2021 00:00;24/11/2023 00:00;24/11/2021 00:00;28/09/2023 02:38;4674;225;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;109;;0.5924;SP;3;3810;381007;4572.83;0.2825;7782.7236;565893;;730;0.242465753;1212.328767;51415;64-Vendaval;(-1.001, 236.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
660;51;418;64;28/11/2021 00:00;28/11/2023 00:00;28/11/2021 00:00;28/11/2023 00:00;13280;368;1;APOLICE NOVA;-1;1;HABITUAL;1;CASAS DE ALVENARIA;1;3000;902;;-3;SP;3;3505;350502;-3;-3;869.5604;3488;;730;0.247945205;743.8356164;51418;64-Vendaval;(894.0, 915.0];4.257353446;-2.275877579;0.297264283;0;0;0;0;0;0;0;0;0;0.230843282;0;0;0;0;0;0;12.29980529;3.074951321
664;51;419;64;28/11/2021 00:00;28/11/2024 00:00;28/11/2021 00:00;28/11/2024 00:00;4052;30;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;10000;917;;0.6999;SP;3;3810;381007;3835.06;0.2825;7782.7236;565893;;1096;0.333941606;3339.416058;51419;64-Vendaval;(915.0, 929.0];4.257353446;-1.246549488;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.287712245;1.821928061
674;51;422;64;29/11/2021 00:00;29/11/2024 00:00;29/11/2021 00:00;29/11/2024 00:00;71925;180;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;356;;0.9676;DF;5;5301;530101;4221.98;0.2565;489.9215;92951;;1096;0.333941606;1669.708029;51422;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;-0.82941023;0;0;0;0;1.897318818;0.474329705
682;51;430;64;29/11/2021 00:00;29/11/2023 00:00;21/10/2022 00:00;29/11/2023 00:00;15085;505;1;APOLICE NOVA;-1;1;HABITUAL;2;APARTAMENTO;-3;5000;381;;0.3938;SP;3;3814;381407;1654.25;0.1575;1009.7996;23064;;730;0.249315068;1246.575342;51430;64-Vendaval;(236.0, 484.0];4.257353446;-1.762887192;0.297264283;0;-1.321878565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.348591379;1.087147845
